TF,Activity_Score,P_value,FDR,Significant
CREB1,-2.3084071118401663,0.02097650381250988,0.14567016536465194,FALSE
KLF13,2.280534689474276,0.022575995811914773,0.1525405122426674,FALSE
RELB,2.269022207301387,0.023266975437797245,0.15307220682761344,FALSE
VDR,2.231703906255136,0.025634538910939145,0.16432396737781504,FALSE
NRF1,-2.2114321208033436,0.02700592757477754,0.16878704734235964,FALSE
ARID2,2.19423221362722,0.028218719820655058,0.17206536476009182,FALSE
TEAD4,2.170668241873233,0.0299562594945331,0.1783110684198399,FALSE
ZNF217,2.1610512560909587,0.030691380273521612,0.17843825740419542,FALSE
CEBPD,2.121707431686401,0.03386231416362021,0.1879030475525596,FALSE
FOXA1,-2.1151624364601784,0.03441610526181766,0.1879030475525596,FALSE
NFATC1,2.113310966025751,0.034574160749670964,0.1879030475525596,FALSE
TBX21,2.1037216800687575,0.035402732151786666,0.18831240506269503,FALSE
ZNF639,-2.0575943438688067,0.03962909006647428,0.20640151076288688,FALSE
GLI2,-2.0293018614436735,0.04242755383979157,0.20832628677637346,FALSE
KLF9,-2.025558104191099,0.042810088511952,0.20832628677637346,FALSE
TEAD1,2.024761078747655,0.04289190343385159,0.20832628677637346,FALSE
FOXO1,2.0204969359390104,0.043331867649485684,0.20832628677637346,FALSE
STAT5B,2.0029412065021805,0.04518359947862187,0.2131301862199145,FALSE
SP2,-1.9214357882372193,0.05467679032153656,0.2531332885256322,FALSE
ASCL1,-1.90984877050283,0.056152687735522955,0.25523948970692256,FALSE
HHEX,1.8724545703825648,0.06114374138117384,0.27164622466412525,FALSE
JUND,1.8667583642684156,0.06193533922342055,0.27164622466412525,FALSE
MAX,-1.8458172742937968,0.06491874151545016,0.27724931405112624,FALSE
E2F1,1.8423030211251543,0.06543083811606579,0.27724931405112624,FALSE
HSF1,-1.831380544596531,0.06704376313613775,0.27934901306724064,FALSE
ZNF592,-1.8055721158272986,0.07098520148436999,0.29092295690315567,FALSE
ZBTB11,1.7970038078319612,0.07233501525142659,0.29167344859446204,FALSE
SMAD1,1.7439961987651784,0.08115975267218731,0.3214441927015928,FALSE
MEF2A,1.737552399989801,0.08228971333160776,0.3214441927015928,FALSE
BCL6,-1.7109764560492102,0.08708545918055402,0.3241136317811594,FALSE
GATA3,1.7074847872203975,0.08773198299909639,0.3241136317811594,FALSE
HNF1B,1.7047348726018998,0.08824388285702282,0.3241136317811594,FALSE
IRF2,1.6954000350684322,0.08999955928091452,0.3241136317811594,FALSE
E2F6,1.6934663743159262,0.09036673012117993,0.3241136317811594,FALSE
TFAP4,-1.6914451413436695,0.09075181689872462,0.3241136317811594,FALSE
PROX1,-1.6667197428858882,0.09557014527182767,0.33042667769489664,FALSE
EHF,-1.6621649787402808,0.09647969986403016,0.33042667769489664,FALSE
HIF1A,1.6621405840799532,0.09648458988690982,0.33042667769489664,FALSE
MYBL2,1.6329485491741653,0.1024798181445381,0.3437098458442075,FALSE
HMBOX1,-1.6261122031243727,0.10392578851542053,0.3437098458442075,FALSE
TBP,1.6217205840417535,0.10486318935942568,0.3437098458442075,FALSE
MAFF,1.617072498253675,0.10586263252001592,0.3437098458442075,FALSE
PAX5,-1.59156149732028,0.11148326712514031,0.3563599503367582,FALSE
RBPJ,1.5865714215160567,0.1126097443064156,0.3563599503367582,FALSE
KLF1,-1.5780429500231625,0.11455574305931708,0.3579866970603659,FALSE
HNF4A,1.5638623645986227,0.11784989456759459,0.3600796374044085,FALSE
ERG,1.562772472716109,0.118106121068646,0.3600796374044085,FALSE
ZNF274,-1.5533474322617344,0.12034015423992138,0.36133934816943747,FALSE
SOX11,1.5488822816839936,0.12141002098493099,0.36133934816943747,FALSE
STAT5A,1.528273421862293,0.12644466595295287,0.37189607633221433,FALSE
ESRRA,-1.5068812483400844,0.13184109874017372,0.38325900796562123,FALSE
SP4,-1.4713606544474944,0.14119360802004588,0.4057287586782927,FALSE
ETS1,1.444260364539188,0.14866575045117,0.4218838033901975,FALSE
MYOD1,-1.4388584423622586,0.1501906340069103,0.4218838033901975,FALSE
AHR,1.430690212223649,0.15251901962848352,0.4235075079687523,FALSE
MXI1,1.4250016197191928,0.15415673290062584,0.4235075079687523,FALSE
SMAD4,1.4183577320533505,0.15608634936316074,0.42414768848684986,FALSE
GATA6,-1.369891663856335,0.17072072229828805,0.45012662537270903,FALSE
USF2,1.3684594996444228,0.17116829091050084,0.45012662537270903,FALSE
FLI1,1.3616261322355774,0.17331590385405632,0.45012662537270903,FALSE
E2F2,-1.3487795415841803,0.17740778782477892,0.45012662537270903,FALSE
ARNT,1.3471856889778329,0.17792043587899975,0.45012662537270903,FALSE
PPARG,1.3465313001362391,0.17813123307049233,0.45012662537270903,FALSE
BCL11A,1.3461624139952229,0.17825014364759278,0.45012662537270903,FALSE
IRF1,-1.3279492896404042,0.1841948599682559,0.46048714992063977,FALSE
KLF4,1.317407548912794,0.18770205191160003,0.4646090393851486,FALSE
ATF3,-1.2676863980443926,0.2049099641297339,0.5022303042395438,FALSE
CDX2,1.2404003367203706,0.21482735653133303,0.5214256226488665,FALSE
IRF4,1.2346435255391388,0.21696320253589055,0.5215461599420446,FALSE
AR,1.2218240459345082,0.2217741732317204,0.5233666545464222,FALSE
ZEB1,1.220096719639755,0.22242821196690704,0.5233666545464222,FALSE
ATF7,-1.212867315334575,0.2251805536859101,0.5233666545464222,FALSE
TFAP2A,1.2104809540085055,0.22609439476405438,0.5233666545464222,FALSE
E2F5,1.1963528428131565,0.23155889557030057,0.5310983843355518,FALSE
NFYB,-1.1628471626284473,0.244891518114101,0.5526364620606676,FALSE
TCF12,1.1616674086198622,0.24537058915493642,0.5526364620606676,FALSE
JUNB,1.1543961715360662,0.24833778404522625,0.5543254108152371,FALSE
MNT,1.1488933879977412,0.25059994441323197,0.5544246557814866,FALSE
BACH1,-1.1394133872346321,0.2545307748645083,0.5581815238256762,FALSE
ZNF384,-1.126986227315351,0.2597483041220565,0.5646702263522968,FALSE
WT1,1.1160831165520113,0.26438655836154945,0.5697986171585118,FALSE
CLOCK,-1.1070847697954462,0.2682572796830307,0.5722416156319183,FALSE
ZBED1,1.1028368030358735,0.2700980425782654,0.5722416156319183,FALSE
SP1,1.0910494077445474,0.27525114270981704,0.5782587031718845,FALSE
NCOA1,1.0735936100154724,0.2830048628077748,0.5895934641828643,FALSE
SMAD5,1.0375442159944994,0.29948230028407236,0.6187650832315544,FALSE
CUX1,-1.017344503842502,0.30898957239545827,0.6253658297128202,FALSE
FOXM1,1.0151975826133213,0.31001165270191794,0.6253658297128202,FALSE
THAP11,1.0148413663470657,0.31018145153755883,0.6253658297128202,FALSE
SREBF1,-0.9751794919541437,0.3294712330203013,0.6589424660406026,FALSE
ZNF24,0.965923541971298,0.33408244120961417,0.6617902112635353,FALSE
IRF9,-0.9617216833226271,0.33618942732187596,0.6617902112635353,FALSE
SIX2,-0.9241585677164923,0.35540376373852584,0.6860228607972487,FALSE
MAF,-0.9231017505103115,0.35595418248159444,0.6860228607972487,FALSE
TCF7,0.9216102929819175,0.3567318876145693,0.6860228607972487,FALSE
NCOA3,0.9126980867023367,0.3614013504798745,0.6896972337402185,FALSE
RFX2,-0.900689211304671,0.3677535865289247,0.6965030047896301,FALSE
FOXP1,-0.8877629910853313,0.3746682542775091,0.7039280299426419,FALSE
DUX4,0.8828720174271861,0.37730542404925604,0.7039280299426419,FALSE
EBF1,-0.8742758840383671,0.38196802924956264,0.7073482023140049,FALSE
IKZF1,0.8347799573623257,0.4038416126637312,0.7423559056318588,FALSE
ZBTB33,0.8219823120669149,0.4110869638430931,0.7501586931443305,FALSE
SREBF2,-0.8077660040119403,0.41922529898889127,0.7594661213566871,FALSE
PAX6,-0.7877507533272434,0.4308425120195768,0.7622980591566689,FALSE
PBX3,0.7873702876662715,0.43106513480287606,0.7622980591566689,FALSE
RUNX3,-0.7822539925477651,0.43406531918737296,0.7622980591566689,FALSE
RUNX1,-0.7797989420921557,0.43550922915798285,0.7622980591566689,FALSE
LYL1,-0.7789070175177035,0.4360344898376146,0.7622980591566689,FALSE
KLF6,0.7522735649339308,0.45188656171310265,0.7833613601362387,FALSE
E2F4,0.7444090448103746,0.456629048703621,0.7833613601362387,FALSE
NR1H2,-0.7394258176403081,0.4596484698876492,0.7833613601362387,FALSE
BHLHE22,0.737832107403852,0.4606164797601084,0.7833613601362387,FALSE
USF1,0.7268456231682311,0.4673205310918887,0.7893927890065688,FALSE
GATA2,0.7050496119961273,0.4807793622583784,0.8038723397486126,FALSE
ETV1,-0.7025705774341463,0.48232340384916755,0.8038723397486126,FALSE
CEBPA,0.6941531096524451,0.48758619512708123,0.8045367712234958,FALSE
NR4A1,0.6916480846700092,0.4891583569038854,0.8045367712234958,FALSE
TCF4,0.6844751769860905,0.49367515890573255,0.8066587563819159,FALSE
ESR1,-0.6734032941687047,0.50069075347199,0.8095848031953737,FALSE
LEF1,-0.6714363763611984,0.5019425779811317,0.8095848031953737,FALSE
PBX2,-0.6629281839401472,0.5073765501528184,0.8131034457577218,FALSE
POU5F1,-0.654648303846838,0.5126942164556674,0.8163920644198526,FALSE
HOXB13,0.6461997218443841,0.5181500196590704,0.8198576260428329,FALSE
FOXO3,0.6367846885946972,0.5242651008280079,0.8214740018318815,FALSE
FOS,-0.6300518890173955,0.5286606355687955,0.8214740018318815,FALSE
TP63,0.6258508084102586,0.5314128023816989,0.8214740018318815,FALSE
ELK1,-0.6224811069568681,0.5336255631185718,0.8214740018318815,FALSE
ATF2,0.6123934504240633,0.5402774740943508,0.8214740018318815,FALSE
GFI1B,0.6113952875482715,0.5409379216548567,0.8214740018318815,FALSE
MAFB,0.6095305324023761,0.5421728412090417,0.8214740018318815,FALSE
E2F7,0.5814703210716519,0.5609235152609835,0.842231794694822,FALSE
BHLHE40,-0.5682423438676326,0.5698704227103145,0.842231794694822,FALSE
MYC,0.5632885473875765,0.5732384154162873,0.842231794694822,FALSE
TEAD2,-0.5623073537408272,0.573906628887888,0.842231794694822,FALSE
STAT2,0.5573718513100607,0.5772733935341471,0.842231794694822,FALSE
NR1H3,-0.5559633935237933,0.5782358797891608,0.842231794694822,FALSE
ATF4,0.5541802771240597,0.5794554747500376,0.842231794694822,FALSE
FOXP2,-0.5364426480324554,0.5916526630877352,0.854989397525629,FALSE
TP53,0.517770434033649,0.6046184490643504,0.8572357420682526,FALSE
SP3,0.5139144709252138,0.607311789670554,0.8572357420682526,FALSE
POU2F1,0.5085852250300497,0.6110429874956865,0.8572357420682526,FALSE
SRF,-0.5050460715405587,0.6135264773743532,0.8572357420682526,FALSE
PKNOX1,-0.4863327517922646,0.626731261547353,0.8572357420682526,FALSE
MEIS1,0.4834742947240087,0.628759007212407,0.8572357420682526,FALSE
MEIS2,-0.48282682911867325,0.6292186993844266,0.8572357420682526,FALSE
TFDP1,-0.4779114573994084,0.632713226265676,0.8572357420682526,FALSE
HBP1,-0.47141170650639147,0.63734675779653,0.8572357420682526,FALSE
ZEB2,-0.4680401805482775,0.6397558560183341,0.8572357420682526,FALSE
CEBPG,0.46438344351477906,0.642373049918479,0.8572357420682526,FALSE
PRDM1,-0.455215455568156,0.6489542424450231,0.8572357420682526,FALSE
ZNF143,-0.4547499242540603,0.6492891596595258,0.8572357420682526,FALSE
MEF2B,-0.4493086948054373,0.6532089864016193,0.8572357420682526,FALSE
MAFK,0.44671821572649767,0.6550785279265814,0.8572357420682526,FALSE
XBP1,0.44459663656197845,0.656611278568765,0.8572357420682526,FALSE
TP73,-0.43887761205526016,0.6607502195647664,0.8572357420682526,FALSE
PDX1,0.4379097942512392,0.661451675404892,0.8572357420682526,FALSE
ELF3,0.4373794585170432,0.6618361787524311,0.8572357420682526,FALSE
ATF6,0.429954486737254,0.6672287491001916,0.8572357420682526,FALSE
EOMES,0.42961488745906384,0.6674758057183737,0.8572357420682526,FALSE
TCF3,-0.4219939209335852,0.6730294546290454,0.8572357420682526,FALSE
NR5A2,-0.4182692779900155,0.6757502489952629,0.8572357420682526,FALSE
HOXA9,-0.416499795419775,0.677044317046511,0.8572357420682526,FALSE
CTCF,-0.4098698929295502,0.6819013918652284,0.8572357420682526,FALSE
POU4F2,-0.4092453036909638,0.682359650686329,0.8572357420682526,FALSE
SOX13,-0.3983512353724542,0.690371298324225,0.8629641229052811,FALSE
ONECUT1,-0.3804940734304226,0.7035786950523577,0.8750978794183553,FALSE
FOXO4,0.366540456657581,0.7139618298363839,0.8836161260351286,FALSE
NFE2L2,0.35847002553117746,0.7199915956279277,0.8839537863908606,FALSE
KDM5B,0.34828647644725896,0.727625049059424,0.8839537863908606,FALSE
E2F3,0.3382618320968006,0.7351658837483879,0.8839537863908606,FALSE
SPIB,0.3359656911094073,0.7368967387218479,0.8839537863908606,FALSE
NFKB2,-0.33529843355991046,0.7373999752491733,0.8839537863908606,FALSE
HNF4G,-0.33356191481417624,0.7387101613034941,0.8839537863908606,FALSE
TGIF2,0.3317395194270935,0.7400859567315161,0.8839537863908606,FALSE
GRHL2,-0.31318948078322845,0.7541367098347782,0.8839537863908606,FALSE
MITF,0.31230372638524917,0.7548097083394981,0.8839537863908606,FALSE
ESR2,-0.31030584171151243,0.7563283892265159,0.8839537863908606,FALSE
ELF5,-0.3019219488500056,0.7627115633374665,0.8839537863908606,FALSE
YY1,-0.2990540459043918,0.7648988086393271,0.8839537863908606,FALSE
NFIC,0.2980873634143465,0.7656364859460649,0.8839537863908606,FALSE
CREB3,0.297671480652143,0.7659539123410596,0.8839537863908606,FALSE
SOX6,0.29594525906569236,0.7672718865872671,0.8839537863908606,FALSE
NFYA,-0.2870351075645893,0.7740854388034781,0.8877126591783007,FALSE
PPARA,-0.27264267819969457,0.7851279018626105,0.8943820417621944,FALSE
NFE2L1,0.2661383364577196,0.7901326710936176,0.8943820417621944,FALSE
NFE2,-0.26243860641237593,0.7929833117908518,0.8943820417621944,FALSE
ELK4,-0.26059891078070785,0.7944018297357427,0.8943820417621944,FALSE
KLF3,-0.25620987845291704,0.7977887812518775,0.8943820417621944,FALSE
FOXJ2,0.23028669748393568,0.8178689967282989,0.9128002195628336,FALSE
TWIST1,0.22348277410379883,0.8231597884026415,0.9146219871140461,FALSE
HINFP,0.21546388821840604,0.8294056638707056,0.9174209113725432,FALSE
ATF1,-0.21083223044165497,0.8330181875262693,0.9174209113725432,FALSE
NANOG,-0.19238167426775488,0.8474432461006618,0.9260747102655238,FALSE
NR2C2,0.17965513526750815,0.8574233171260449,0.9260747102655238,FALSE
EGR1,0.1794650284050672,0.8575725747872567,0.9260747102655238,FALSE
CREM,0.17688729118518307,0.859596921373176,0.9260747102655238,FALSE
ZFX,0.17401677404552315,0.8618522795753181,0.9260747102655238,FALSE
MYB,-0.16850844990523012,0.8661832966610362,0.9260747102655238,FALSE
LHX2,-0.16026214280199902,0.8726745790381869,0.9260747102655238,FALSE
GABPA,0.15937918900029183,0.8733701340970164,0.9260747102655238,FALSE
SMAD3,-0.15830746450445563,0.8742145264906545,0.9260747102655238,FALSE
ELF1,0.15213502583415583,0.8790804391104299,0.9272418109747257,FALSE
MEF2C,-0.14038759096280962,0.8883537617351523,0.9272418109747257,FALSE
OTX2,-0.1385461577873278,0.8898087926859852,0.9272418109747257,FALSE
NCOA2,-0.13446185641607597,0.8930373713038822,0.9272418109747257,FALSE
TCF7L2,-0.13342015593643416,0.8938611057796355,0.9272418109747257,FALSE
FOXK2,0.12464256444918483,0.9008065295787121,0.930585257829248,FALSE
BACH2,-0.09898017649013748,0.9211540096720774,0.9433080664468028,FALSE
ETV4,-0.09486701974458812,0.9244204527705737,0.9433080664468028,FALSE
RUNX2,-0.09484001199037889,0.9244419051178667,0.9433080664468028,FALSE
MAFG,-0.06320017728410739,0.9496071036112199,0.9650478695235976,FALSE
TAL1,-0.04816598778286659,0.9615839565288274,0.9732631138955743,FALSE
ARID3A,0.03231786691868738,0.9742185609060713,0.9820751622037008,FALSE
MYCN,-0.017163262486017097,0.9863063701587552,0.9865749040495742,FALSE
CREB3L1,0.016826656555508756,0.9865749040495742,0.9865749040495742,FALSE
