TF,Activity_Score,P_value,FDR,Significant
SPI1,2.1108904629232677,0.034781728017476525,0.2086199260949816,FALSE
AR,2.109418041862891,0.03490851352983756,0.2086199260949816,FALSE
NFATC1,2.0536077373849606,0.04001367267284654,0.23356818234615073,FALSE
ZNF217,2.021498000008034,0.04322823917154443,0.24148039398130125,FALSE
NEUROD1,-2.0208692896548044,0.0432932977257313,0.24148039398130125,FALSE
HHEX,1.9990618094615882,0.04560166661469366,0.24739455634110846,FALSE
RUNX3,-1.9924210732805478,0.04632487708379322,0.24739455634110846,FALSE
ZKSCAN1,-1.9509265733095187,0.051065781041367435,0.2662995233176627,FALSE
EPAS1,1.943243375522313,0.051986759532133366,0.2662995233176627,FALSE
BCL6,-1.9340701452640399,0.053104504002854734,0.2663026448376449,FALSE
ASCL1,-1.9259605306482566,0.05410930233752943,0.2663026448376449,FALSE
HMBOX1,-1.8846789328753486,0.0594731983198777,0.28682605695503754,FALSE
GATA3,1.8766588597210156,0.06056486461600395,0.28682605695503754,FALSE
ARNT,1.8669111119007937,0.06191400185806098,0.28778545308098713,FALSE
EHF,-1.847790880508296,0.06463260068537544,0.2898041134034069,FALSE
ZNF740,-1.8476189149279412,0.06465749143661668,0.2898041134034069,FALSE
E2F4,1.8303871569942938,0.0671920667813724,0.29588085547586795,FALSE
MYC,1.809409360026507,0.07038743009678125,0.29736196813654814,FALSE
HNF4A,1.808568289080115,0.0705180987098092,0.29736196813654814,FALSE
IRF4,1.8049497724172283,0.07108254218403541,0.29736196813654814,FALSE
SNAI2,1.7709135503161237,0.07657507868807534,0.31508761886404774,FALSE
AHR,1.736752535606183,0.0824308602815409,0.3337120311397866,FALSE
FOXP1,-1.7284000608928032,0.08391652459217508,0.3343340900418404,FALSE
CDX2,1.719751971505003,0.08547753632166313,0.3352322127615226,FALSE
MBD1,1.7074525446332445,0.08773797108723691,0.3388035498907148,FALSE
PROX1,-1.6739652236960667,0.09413743421254452,0.34350950378652817,FALSE
RBPJ,1.6738475241700275,0.0941605695766713,0.34350950378652817,FALSE
TP53,1.6731999575844563,0.09428793871179651,0.34350950378652817,FALSE
ATF4,1.667682702501727,0.0953787309634249,0.34350950378652817,FALSE
IRF2,1.6655681303217371,0.0957994632073983,0.34350950378652817,FALSE
MYBL2,1.6388639181297222,0.10124160372166331,0.34727245530804574,FALSE
MAFB,1.6275665925963967,0.10361681762584889,0.34727245530804574,FALSE
CREB1,-1.624305530635573,0.10431061747256995,0.34727245530804574,FALSE
SP2,-1.6210156073932747,0.10501429151117148,0.34727245530804574,FALSE
HBP1,-1.6165948171681326,0.10596577140203514,0.34727245530804574,FALSE
GATA6,-1.6148313174981979,0.10634722913793775,0.34727245530804574,FALSE
FOXA1,-1.6004287628422533,0.10950349855615243,0.34727245530804574,FALSE
SMAD1,1.587256372005729,0.1124545919813088,0.34727245530804574,FALSE
TEAD4,1.5848410530652624,0.11300245231026258,0.34727245530804574,FALSE
SOX10,-1.582054367620027,0.11363715962152307,0.34727245530804574,FALSE
GLI2,-1.581156259039662,0.11384231384147979,0.34727245530804574,FALSE
RELB,1.5738900478454279,0.11551287112209058,0.34727245530804574,FALSE
STAT5A,1.5708845065817587,0.11620947803282489,0.34727245530804574,FALSE
TBP,1.5691980259412321,0.11660180406445288,0.34727245530804574,FALSE
KLF9,-1.5607126965334834,0.11859155420551501,0.34727245530804574,FALSE
MNT,1.5590447814721735,0.11898578149996787,0.34727245530804574,FALSE
JUND,1.5498442149944025,0.12117891172438741,0.3496081246301292,FALSE
POU2F1,1.5395596563772038,0.12366772581460406,0.35146012896046325,FALSE
FOXK2,1.5356619139134704,0.12462132062741525,0.35146012896046325,FALSE
E2F5,1.5217059396525339,0.12808277867539916,0.35720863830583544,FALSE
HSF1,-1.4753635560701963,0.14011482779001427,0.3817304467795356,FALSE
ZNF274,-1.4716570589219806,0.14111350893083288,0.3817304467795356,FALSE
TBX21,1.470457181559196,0.14143797430476818,0.3817304467795356,FALSE
WT1,1.4512985410577894,0.1466967473847119,0.3862153618674978,FALSE
IRF1,-1.4417376428098856,0.14937640007937836,0.3862153618674978,FALSE
KLF1,-1.4409347388685152,0.14960312075385757,0.3862153618674978,FALSE
USF2,1.4365703673439731,0.15084010856565894,0.3862153618674978,FALSE
KLF13,1.4277688966515854,0.15335838810101365,0.3862153618674978,FALSE
BCL11A,1.4270307984003714,0.15357101743973406,0.3862153618674978,FALSE
