"logFC","logCPM","F","PValue","FDR","gene_id","significant","direction","regulation"
-6.93197582905719,2.31201647800837,74.1403858978257,1.19981582992395e-12,1.85647503364133e-08,"ENSMUSG00000066407",TRUE,"Down","Down regulated"
-1.305456179896,4.43490712178808,71.0189532416072,2.75979644541055e-12,2.13511651999187e-08,"ENSMUSG00000035383",TRUE,"Down","Down regulated"
-5.00211098533662,3.29509549658081,57.5923005394033,4.07076445049902e-10,2.09956461141905e-06,"ENSMUSG00000069117",TRUE,"Down","Down regulated"
1.8579364543593,1.88202904604345,53.6113052363215,1.23130727352695e-09,4.33150281190117e-06,"ENSMUSG00000098702",TRUE,"Up","Up regulated"
-0.882489930021393,3.34974450635014,53.08367534718,1.39969715371976e-09,4.33150281190117e-06,"ENSMUSG00000022571",TRUE,"Down","Down regulated"
-8.36269620377374,1.97933921400916,50.9806979267103,5.15128448533282e-09,1.32843041402591e-05,"ENSMUSG00000092365",TRUE,"Down","Down regulated"
-2.41844763944188,1.11405850484855,47.0833510503753,6.90500918986268e-09,1.52630295992493e-05,"ENSMUSG00000092368",TRUE,"Down","Down regulated"
-3.44572679680064,2.98702662543217,46.1178997137915,9.11257851294038e-09,1.76248659163408e-05,"ENSMUSG00000058064",TRUE,"Down","Down regulated"
-4.41238424828051,-0.549284331207966,43.1515872355638,1.15378152578328e-08,1.83556980359849e-05,"ENSMUSG00000069996",TRUE,"Down","Down regulated"
-0.592945234951245,3.16567599121292,45.0688248985884,1.19264523911218e-08,1.83556980359849e-05,"ENSMUSG00000033540",TRUE,"Down","Down regulated"
-7.70792374831966,0.337019641613715,48.8376684915949,1.30493555481054e-08,1.83556980359849e-05,"ENSMUSG00000083720",TRUE,"Down","Down regulated"
-2.72581985224566,2.98459991257432,41.2033826945077,3.60515582734416e-08,4.64854800970802e-05,"ENSMUSG00000081824",TRUE,"Down","Down regulated"
1.12525503149019,4.78864292561042,39.8180970607766,5.36372322228133e-08,6.38406841679685e-05,"ENSMUSG00000021250",TRUE,"Up","Up regulated"
3.29355554260703,-0.639063254783687,34.8616656533215,1.06728067039176e-07,0.000117957384378369,"ENSMUSG00000099871",TRUE,"Up","Up regulated"
-1.21872859705581,4.47009111628532,34.8088163163139,2.45102242054302e-07,0.000252831132753748,"ENSMUSG00000073643",TRUE,"Down","Down regulated"
-1.61206393228028,0.33643915145115,33.7596227595497,3.44032305344309e-07,0.00033270074128703,"ENSMUSG00000079491",TRUE,"Down","Down regulated"
-6.56474127128498,-1.57763990560104,33.6358933958989,4.4158175734087e-07,0.000401917325372664,"ENSMUSG00000092444",TRUE,"Down","Down regulated"
0.539074745468456,4.6294614498987,31.6048395384244,6.79890727996354e-07,0.000584441624127088,"ENSMUSG00000061740",TRUE,"Up","Up regulated"
1.27035172588637,0.850313342624693,31.4431273760389,7.28399426646815e-07,0.000593185490974009,"ENSMUSG00000092375",TRUE,"Up","Up regulated"
-3.71764899614958,0.210837057566658,28.0721944640342,8.97651388067465e-07,0.000694467996378394,"ENSMUSG00000094497",TRUE,"Down","Down regulated"
